,Name,Year,Kilometers_Driven,Fuel_Type,Mileage,Engine,Power,Price
4811,Mahindra Thar CRDe,2017,28599,Diesel,16.55,2498,105.0,9.66
4812,Renault Duster 110PS,2013,45348,Diesel,19.01,1461,108.45,6.85
4813,Audi Q5 2008-2012,2013,80127,Diesel,12.8,1968,167.6,23.68
4814,Land Rover Freelander,2013,68000,Diesel,12.39,2179,147.51,15.75
4815,Volkswagen Vento Diesel,2012,75000,Diesel,20.54,1598,103.6,3.5
4816,BMW 5 Series,2006,48000,Petrol,11.62,2979,306.0,6.99
4817,Hyundai Elantra CRDi,2019,41871,Diesel,22.7,1582,126.2,15.57
4818,Tata Sumo EX,2015,84931,Diesel,15.3,2956,83.8,5.29
4819,Datsun redi-GO T,2016,15000,Petrol,22.7,799,53.64,2.25
4820,BMW X5 xDrive,2009,110000,Diesel,11.7,2993,245.0,20.0
4821,BMW 6 Series,2011,5900,Petrol,7.94,4395,450.0,47.5
4822,Maruti Alto Vxi,2002,103653,Petrol,18.9,1061,47.0,1.22
4823,Volkswagen Polo Petrol,2012,64806,Petrol,16.47,1198,73.9,3.65
4824,Datsun GO Plus,2016,35000,Petrol,20.62,1198,67.0,3.1
4825,Hyundai Creta 1.6,2016,40000,Petrol,15.29,1591,121.3,11.5
4826,Maruti Alto K10,2015,23876,Petrol,24.07,998,67.1,3.46
4827,Hyundai Santa Fe,2013,67901,Diesel,14.66,2199,194.3,8.38
4828,Volkswagen Polo GT,2014,68865,Diesel,15.11,1598,103.6,4.8
4829,Honda Amaze S,2014,71000,Diesel,25.8,1498,98.6,4.5
4830,Maruti Esteem Vxi,2004,95000,Petrol,15.9,1298,74.0,0.8
4831,Maruti Swift VDI,2014,25000,Diesel,22.9,1248,74.0,3.95
4832,Skoda Rapid 1.6,2012,180000,Diesel,20.5,1598,103.5,3.65
4833,Mercedes-Benz E-Class 280,2005,131000,Diesel,11.0,2987,198.5,10.0
4834,Mahindra Scorpio SLE,2011,65000,Diesel,12.05,2179,120.0,4.0
4835,Nissan Sunny 2011-2014,2012,117777,Diesel,21.64,1461,84.8,4.75
4836,Maruti Swift Dzire,2009,65000,Petrol,17.5,1298,85.8,3.1
4837,Hyundai EON Sportz,2017,46897,Petrol,21.1,814,55.2,3.61
4838,Honda Brio S,2015,36695,Petrol,19.4,1198,86.8,4.29
4839,Nissan Micra XV,2011,43000,Petrol,18.06,1198,75.0,2.13
4840,Maruti Alto LXi,2008,54000,Petrol,19.7,796,46.3,1.1
4841,BMW 3 Series,2011,89000,Diesel,22.69,1995,190.0,13.95
4842,Volkswagen Polo 1.2,2014,7000,Petrol,16.47,1198,74.0,5.35
4843,Maruti Celerio LXI,2014,58470,Petrol,23.1,998,67.04,3.9
4844,Maruti Wagon R,2014,37000,Petrol,21.5,1197,81.8,2.8
4845,Maruti Ciaz ZDi,2016,29000,Diesel,26.21,1248,88.5,8.75
4846,Audi A4 2.0,2013,52000,Diesel,16.55,1968,147.51,19.5
4847,Honda Brio S,2013,32807,Petrol,19.4,1198,86.8,2.75
4848,Mahindra Scorpio VLX,2013,86000,Diesel,11.79,2179,120.0,8.0
4849,Honda City i,2014,66500,Diesel,26.0,1498,98.6,5.7
4850,BMW X1 sDrive20d,2012,94000,Diesel,17.05,1995,184.0,12.5
4851,Chevrolet Spark 1.0,2011,29000,Petrol,18.0,995,62.0,1.75
4852,Ford Figo Diesel,2010,107389,Diesel,20.0,1399,68.0,1.9
4853,Maruti Swift VXI,2015,36100,Petrol,20.4,1197,81.8,4.5
4854,Mercedes-Benz New C-Class,2015,16329,Diesel,19.27,2143,170.0,30.3
4855,Skoda Octavia Elegance,2014,36000,Diesel,19.3,1968,141.0,16.0
4856,BMW X3 xDrive20d,2017,41816,Diesel,18.56,1995,190.0,32.78
4857,Hyundai EON Era,2015,54680,Petrol,21.1,814,55.2,2.5
4858,Audi A4 35,2017,14000,Diesel,18.25,1968,187.74,43.0
4859,Ford Figo 2015-2019,2017,23977,Petrol,18.16,1196,86.8,5.38
4860,Maruti Alto K10,2013,30131,Petrol,20.92,998,67.1,2.65
4861,Maruti Alto 800,2017,2530,Petrol,24.7,796,47.3,3.3
4862,Mercedes-Benz New C-Class,2015,39000,Diesel,19.27,2143,167.62,34.0
4863,Hyundai Santro D,2001,140000,Petrol,20.3,1086,68.0,0.7
4864,Hyundai Xcent 1.1,2017,32257,Diesel,24.4,1120,71.0,6.83
4865,Honda Amaze S,2016,46983,Diesel,25.8,1498,98.6,5.77
4866,Maruti Swift Vdi,2008,107000,Diesel,17.8,1248,75.0,3.1
4867,Volkswagen Polo 1.2,2017,19000,Petrol,16.2,1199,74.0,4.95
4868,Audi A4 2.0,2013,88000,Diesel,17.11,1968,174.33,16.25
4869,Land Rover Range,2012,84384,Diesel,10.2,4367,308.0,52.54
4870,Mahindra XUV500 W8,2011,128000,Diesel,16.0,2179,140.0,6.4
4871,Ford Endeavour 2.5L,2011,71000,Diesel,13.1,2499,141.0,6.95
4872,Tata Indica V2,2008,50000,Diesel,17.2,1396,53.5,0.85
4873,Maruti Baleno Alpha,2016,16000,Petrol,21.4,1197,83.1,6.95
4874,Hyundai Xcent 1.1,2017,82000,Diesel,24.4,1120,71.0,3.45
4875,Honda Civic 2006-2010,2008,80000,Petrol,13.5,1799,130.0,2.75
4876,Hyundai i20 Sportz,2015,36000,Petrol,18.6,1197,81.83,4.95
4877,Tata Nexon 1.2,2018,17477,Petrol,17.0,1198,108.5,9.62
4878,Hyundai i20 Sportz,2016,16725,Petrol,18.6,1197,81.83,6.79
4879,Maruti Swift Dzire,2014,48241,Petrol,19.1,1197,85.8,4.5
4880,Maruti Wagon R,2014,52431,Petrol,22.5,998,67.04,3.01
4881,Hyundai i20 Sportz,2012,68000,Diesel,21.9,1396,88.76,4.4
4882,Toyota Fortuner 4x2,2012,158000,Diesel,12.55,2982,168.5,17.49
4883,Hyundai i10 Sportz,2014,31446,Petrol,20.36,1197,78.9,4.66
4884,Hyundai Grand i10,2015,25000,Petrol,18.9,1197,82.0,5.5
4885,Hyundai i20 Asta,2016,57000,Petrol,18.6,1197,81.83,6.0
4886,Hyundai Santro Xing,2007,76000,Petrol,17.0,1086,74.0,2.4
4887,Maruti Vitara Brezza,2018,57078,Diesel,24.3,1248,88.5,10.19
4888,Honda Amaze S,2016,47471,Diesel,25.8,1498,98.6,5.25
4889,Mercedes-Benz M-Class ML,2014,50000,Diesel,15.26,2143,203.2,45.0
4890,Hyundai i20 Sportz,2010,62000,Diesel,23.0,1396,90.0,2.7
4891,Hyundai i10 Era,2013,65807,Petrol,19.81,1086,68.05,3.39
4892,Maruti Swift Dzire,2014,81768,Diesel,26.59,1248,74.0,5.69
4893,BMW Z4 2009-2013,2018,9952,Petrol,10.37,2979,306.0,58.54
4894,Maruti Baleno Alpha,2017,24000,Diesel,27.39,1248,74.0,8.4
4895,Chevrolet Beat Diesel,2012,72921,Diesel,25.44,936,57.6,2.5
4896,Honda Brio V,2012,59000,Petrol,19.4,1198,86.8,3.25
4897,Ford Figo Diesel,2014,33000,Diesel,20.0,1399,68.05,3.25
4898,Maruti Celerio VXI,2016,36789,Petrol,23.1,998,67.04,4.25
4899,Mercedes-Benz New C-Class,2014,41000,Diesel,14.84,2143,170.0,18.5
4900,Hyundai Santro Xing,2007,71000,Petrol,17.0,1086,74.0,2.4
4901,Honda Brio S,2015,46650,Petrol,19.4,1198,86.8,4.25
4902,Maruti Baleno Alpha,2018,3000,Petrol,21.4,1197,83.1,8.85
4903,Hyundai EON Sportz,2014,14799,Petrol,21.1,814,55.2,4.14
4904,Toyota Prius 2009-2016,2011,44000,Electric,17.0,1798,73.0,12.75
4905,Hyundai i20 1.4,2015,68525,Diesel,23.0,1396,90.0,7.0
4906,Ford Endeavour 3.2,2018,15000,Diesel,10.91,3198,197.0,33.0
4907,Honda City i-VTEC,2017,29000,Petrol,17.4,1497,117.3,10.0
4908,Maruti SX4 ZDI,2012,77407,Diesel,21.5,1248,88.8,3.53
4909,Chevrolet Optra Magnum,2007,118000,Petrol,12.9,1598,102.5,1.35
4910,Volkswagen Vento Diesel,2013,75000,Diesel,20.54,1598,103.6,4.5
4911,Honda City V,2012,69000,Petrol,16.8,1497,116.3,4.9
4912,Hyundai Creta 1.6,2016,52553,Diesel,19.67,1582,126.2,12.26
4913,Hyundai Xcent 1.1,2014,58000,Diesel,24.4,1120,71.0,3.99
4914,Mercedes-Benz GLC 220d,2017,24000,Diesel,17.9,2143,170.0,46.95
4915,Ford Figo Diesel,2015,65542,Diesel,20.0,1399,68.0,3.8
4916,Volkswagen Jetta 2007-2011,2013,68008,Diesel,15.0,1896,105.0,6.75
4917,Mahindra TUV 300,2017,22251,Diesel,18.49,1493,100.0,8.75
4918,Ford Ecosport 1.5,2013,55000,Petrol,15.8,1499,110.0,5.2
4919,Hyundai Verna 1.6,2017,19387,Petrol,17.1,1591,121.3,8.42
4920,Maruti Wagon R,2014,58000,CNG,26.6,998,58.16,3.0
4921,Hyundai i20 Sportz,2016,24001,Petrol,18.6,1197,81.83,5.75
4922,Audi A4 New,2008,17000,Diesel,15.2,1968,140.8,9.75
4923,Nissan Micra Active,2015,28500,Petrol,19.49,1198,67.04,3.5
4924,Mercedes-Benz M-Class ML,2014,66000,Diesel,15.26,2143,203.2,30.0
4925,Land Rover Discovery,2017,22000,Diesel,12.83,2179,147.5,35.0
4926,Hyundai Creta 1.6,2018,44383,Petrol,15.8,1591,121.3,13.25
4927,Skoda Rapid 1.6,2013,45000,Diesel,20.5,1598,103.5,3.65
4928,Maruti Swift Dzire,2015,58000,Diesel,23.4,1248,74.0,5.25
4929,Hyundai Creta 1.6,2016,69000,Petrol,15.8,1591,121.3,9.7
4930,Hyundai Grand i10,2017,60993,Diesel,24.0,1120,70.0,5.21
4931,Mahindra TUV 300,2016,67000,Diesel,18.49,1493,100.0,6.3
4932,Hyundai Grand i10,2014,51134,Diesel,24.0,1120,70.0,4.72
4933,BMW X5 xDrive,2011,55000,Diesel,11.7,2993,245.0,28.0
4934,Maruti Dzire AMT,2018,25082,Diesel,28.4,1248,73.75,8.37
4935,Toyota Fortuner 4x4,2012,68350,Diesel,12.55,2982,168.5,14.0
4936,Audi A6 2011-2015,2015,50000,Diesel,17.68,1968,174.33,36.0
4937,Honda Jazz 1.5,2015,97000,Diesel,27.3,1498,98.6,6.4
4938,Audi Q7 4.2,2015,56238,Diesel,11.33,4134,335.2,51.69
4939,Mahindra Scorpio 2009-2014,2014,72618,Diesel,12.05,2179,120.0,8.0
4940,Chevrolet Cruze LTZ,2012,62005,Diesel,18.3,1991,147.9,9.8
4941,Chevrolet Beat Diesel,2012,61250,Diesel,25.44,936,57.6,2.7
4942,Audi A4 35,2014,28469,Diesel,18.25,1968,187.74,24.37
4943,Skoda Rapid 1.6,2018,21488,Petrol,14.3,1598,103.52,9.72
4944,Maruti Swift Dzire,2014,197000,Diesel,23.4,1248,74.0,5.0
4945,Toyota Fortuner 3.0,2009,138205,Diesel,11.5,2982,171.0,10.5
4946,Maruti Swift VDI,2012,160000,Diesel,22.9,1248,74.0,3.9
4947,Honda City 1.5,2012,67590,Petrol,17.0,1497,118.0,5.65
4948,Mercedes-Benz M-Class ML,2012,52000,Diesel,15.26,2143,203.2,29.95
4949,Maruti Swift Ldi,2008,100000,Diesel,17.8,1248,75.0,3.0
4950,Ford Aspire Titanium,2017,60048,Diesel,26.1,1498,99.0,6.0
4951,Hyundai i10 Sportz,2009,48000,Petrol,20.36,1197,78.9,2.11
4952,Fiat Punto 1.4,2010,47000,Petrol,14.6,1197,74.0,1.49
4953,Maruti Alto LXi,2011,100000,Petrol,19.7,796,46.3,1.5
4954,Toyota Etios Liva,2013,62601,Diesel,23.59,1364,74.0,4.67
4955,Maruti Swift VXI,2006,80010,Petrol,20.4,1197,81.8,2.85
4956,Mercedes-Benz New C-Class,2017,26493,Diesel,19.27,2143,170.0,33.64
4957,Tata Indica V2,2011,96000,Diesel,17.88,1396,52.8,0.91
4958,Maruti Alto 800,2014,45700,Petrol,22.74,796,47.3,2.42
4959,Skoda Superb 2.8,2005,13000,Petrol,9.3,2771,193.1,3.25
4960,Volkswagen Polo Petrol,2013,38000,Petrol,16.47,1198,73.9,2.8
4961,Maruti Dzire AMT,2019,8018,Petrol,22.0,1197,81.8,8.3
4962,Mahindra Scorpio VLX,2010,144400,Diesel,12.05,2179,120.0,5.25
4963,Maruti Swift Vdi,2010,152000,Diesel,17.8,1248,75.0,2.9
4964,BMW 3 Series,2013,71000,Diesel,18.88,1995,184.0,15.0
4965,Tata Nano STD,2012,80000,Petrol,25.4,624,37.5,0.53
4966,Toyota Innova 2.5,2014,87143,Diesel,12.99,2494,100.0,12.5
4967,Honda Brio S,2012,25000,Petrol,18.4,1198,86.8,2.75
4968,Tata Tiago AMT,2018,2000,Petrol,23.84,1199,83.83,5.0
4969,Mahindra Scorpio SLE,2014,45239,Diesel,12.05,2179,120.0,7.09
4970,BMW 5 Series,2011,101999,Diesel,16.73,1995,218.0,19.99
4971,Toyota Corolla Altis,2014,74219,Diesel,21.43,1364,87.2,10.75
4972,Honda City i,2016,25000,Petrol,18.0,1497,117.3,9.45
4973,Hyundai Verna CRDi,2008,109606,Diesel,22.0,1582,126.2,2.9
4974,Maruti Swift Dzire,2015,36000,Diesel,26.59,1248,74.0,4.7
4975,Maruti Ciaz ZXi,2016,41810,Petrol,20.73,1373,91.1,7.11
4976,Ford Ecosport 1.5,2014,93321,Diesel,22.7,1498,89.84,6.25
4977,Maruti Alto K10,2011,81000,Petrol,20.92,998,67.1,2.2
4978,Honda Amaze V,2019,25717,Petrol,19.0,1199,88.76,8.86
4979,Mahindra XUV500 W6,2015,37000,Diesel,15.1,2179,140.0,9.3
4980,Mahindra TUV 300,2017,56380,Diesel,18.49,1493,100.0,7.57
4981,Honda Jazz VX,2017,8000,Petrol,18.2,1199,88.7,7.9
4982,Maruti Swift VXI,2018,14589,Petrol,16.1,1298,88.2,5.65
4983,Volkswagen Polo Petrol,2013,65088,Petrol,16.47,1198,73.9,3.25
4984,Hyundai Creta 1.6,2019,24864,Diesel,20.5,1582,126.2,16.27
4985,Chevrolet Beat LS,2011,64831,Petrol,18.6,1199,79.4,3.21
4986,Honda Amaze VX,2013,38001,Diesel,25.8,1498,98.6,3.9
4987,Mercedes-Benz E-Class 230,2008,77000,Petrol,10.0,2496,157.7,6.5
4988,BMW 5 Series,2016,27000,Diesel,18.59,2993,265.0,48.0
4989,Audi A3 35,2016,39000,Diesel,20.38,1968,143.0,18.9
4990,Maruti Swift Dzire,2015,131000,Diesel,26.59,1248,74.0,3.6
4991,Maruti Swift Dzire,2015,43000,Diesel,26.59,1248,74.0,5.5
4992,Toyota Innova 2.5,2011,68000,Diesel,12.8,2494,102.0,7.0
4993,BMW X3 xDrive20d,2016,45165,Diesel,16.09,1995,184.0,41.75
4994,BMW 5 Series,2007,120000,Diesel,16.73,1995,218.0,10.5
4995,Mahindra XUV500 W8,2014,86091,Diesel,15.1,2179,140.0,10.09
4996,Honda City 1.5,2009,71499,Petrol,17.0,1497,118.0,3.0
4997,Force One LX,2014,50000,Diesel,17.0,2200,139.01,12.0
4998,Volkswagen Polo 1.5,2015,66000,Diesel,20.14,1498,88.0,4.91
4999,Honda Jazz S,2010,45000,Petrol,16.0,1198,90.0,2.0
5000,Toyota Etios Liva,2015,69189,Diesel,23.59,1364,67.06,5.3
5001,Nissan Terrano XV,2014,40206,Diesel,19.01,1461,108.5,7.22
5002,BMW X3 xDrive,2017,36723,Diesel,18.56,1995,190.0,32.57
5003,Hyundai i20 1.2,2010,57500,Petrol,18.5,1197,80.0,2.75
5004,Maruti Eeco 5,2018,43912,CNG,15.1,1196,73.0,4.33
5005,Ford Fiesta EXi,2011,52000,Diesel,17.8,1399,68.0,3.75
5006,Honda City 1.5,2014,60952,Petrol,16.8,1497,118.0,5.91
5007,Maruti Swift VDI,2013,87192,Diesel,25.2,1248,74.0,4.35
5008,Hyundai Grand i10,2014,58000,Diesel,24.0,1120,70.0,3.25
5009,Audi Q7 45,2017,59500,Diesel,14.75,2967,245.0,68.0
5010,Volkswagen Ameo 1.2,2016,16650,Petrol,17.0,1198,74.0,5.5
5011,Honda City i,2018,34696,Petrol,18.0,1497,117.3,12.08
5012,Maruti Baleno Alpha,2018,42243,Diesel,27.39,1248,74.0,7.48
5013,Hyundai Grand i10,2016,57824,Diesel,24.0,1120,70.0,5.5
5014,Maruti Swift Dzire,2011,110000,Diesel,19.3,1248,73.9,3.5
5015,Maruti Swift 1.3,2006,63000,Petrol,16.1,1197,74.0,1.6
5016,Land Rover Freelander,2013,72000,Diesel,0.0,2179,115.0,15.5
5017,Toyota Fortuner 3.0,2013,63455,Diesel,11.5,2982,171.0,19.0
5018,Honda Jazz VX,2017,17151,Diesel,27.3,1498,98.6,8.4
5019,Maruti Vitara Brezza,2016,31001,Diesel,24.3,1248,88.5,7.25
5020,Maruti Swift Dzire,2014,42109,Diesel,23.4,1248,74.0,4.25
5021,Skoda Rapid 1.5,2015,55000,Diesel,21.66,1498,103.52,5.7
5022,Land Rover Freelander,2013,46000,Diesel,0.0,2179,115.0,26.0
5023,Maruti Alto 800,2013,30852,Petrol,22.74,796,47.3,2.49
5024,Volkswagen Polo Petrol,2011,65000,Petrol,16.47,1198,73.9,3.0
5025,Honda City i,2015,65000,Diesel,26.0,1498,98.6,5.95
5026,Maruti Swift Dzire,2013,72000,Diesel,23.4,1248,74.0,2.69
5027,Audi A4 2.0,2014,29000,Diesel,17.11,1968,174.33,26.0
5028,Honda City i,2015,32000,Petrol,17.8,1497,117.3,5.5
5029,Ford Figo Aspire,2016,29875,Petrol,18.16,1196,86.8,4.85
5030,Maruti Vitara Brezza,2018,32539,Diesel,24.3,1248,88.5,8.39
5031,Renault Duster 110PS,2015,83090,Diesel,19.01,1461,108.45,7.99
5032,Hyundai i20 Active,2016,62679,Diesel,21.19,1396,88.73,6.95
5033,Mahindra Logan Petrol,2010,93000,Petrol,15.7,1390,75.0,1.5
5034,Honda City ZX,2006,44000,Petrol,17.7,1497,78.0,1.55
5035,Ford Figo Petrol,2010,78400,Petrol,15.6,1196,70.0,2.75
5036,Renault Duster Petrol,2014,71300,Petrol,13.06,1598,102.53,4.25
5037,Hyundai i10 Sportz,2015,18000,Petrol,20.36,1197,78.9,2.85
5038,Land Rover Discovery,2019,24013,Diesel,12.81,1999,148.31,56.14
5039,Audi Q5 2008-2012,2009,99100,Petrol,9.74,1984,208.0,10.0
5040,Maruti Versa DX2,2003,62000,Petrol,11.3,1298,83.1,1.25
5041,Maruti Swift Dzire,2017,14000,Diesel,26.59,1248,74.0,7.5
5042,Audi A4 2.0,2015,44811,Diesel,17.11,1968,174.33,25.81
5043,Volkswagen Polo 1.2,2014,44000,Petrol,16.47,1198,74.0,4.3
5044,Toyota Fortuner 3.0,2010,136000,Diesel,11.5,2982,171.0,11.0
5045,Toyota Fortuner 3.0,2010,144113,Diesel,11.5,2982,171.0,11.75
5046,Honda Accord 2.4,2012,94989,Petrol,12.8,2354,177.6,6.58
5047,Maruti Swift ZDi,2012,58133,Diesel,22.9,1248,74.0,4.8
5048,Skoda Fabia 1.2,2008,61000,Petrol,17.5,1198,70.0,1.65
5049,Jeep Compass 2.0,2017,27000,Diesel,17.1,1956,170.0,15.0
5050,Tata Nano Twist,2014,18050,Petrol,25.4,624,37.5,1.0
5051,Ford Fiesta 1.6,2007,145277,Petrol,15.3,1596,101.0,1.65
5052,Maruti Celerio ZDi,2015,42000,Diesel,27.62,793,47.0,3.6
5053,Toyota Fortuner 3.0,2011,86000,Diesel,11.5,2982,171.0,11.5
5054,Maruti Celerio ZDi,2015,42150,Diesel,27.62,793,47.0,3.6
5055,Hyundai EON Era,2015,30158,Petrol,21.1,814,55.2,3.05
5056,Ford Fiesta Diesel,2011,47000,Diesel,23.5,1498,90.0,6.0
5057,Volkswagen Polo 1.2,2013,39000,Petrol,16.47,1198,74.0,3.75
5058,Volkswagen Polo 1.2,2016,32125,Petrol,16.2,1199,74.0,6.17
5059,Maruti Vitara Brezza,2017,58829,Diesel,24.3,1248,88.5,9.05
5060,Honda Brio S,2013,67559,Petrol,19.4,1198,86.8,4.05
5061,Maruti Swift Dzire,2013,55000,Petrol,17.5,1298,85.8,4.25
5062,Maruti Celerio LXI,2018,30000,Petrol,23.1,998,67.04,3.75
5063,Hyundai Creta 1.6,2016,28000,Petrol,13.0,1591,121.3,11.85
5064,Ford Ecosport 1.5,2016,31826,Diesel,22.7,1498,89.84,8.24
5065,Maruti Swift VDI,2016,64000,Diesel,17.8,1248,74.0,5.99
5066,Honda CR-V RVi,2008,100009,Petrol,13.1,1997,141.1,6.5
5067,Land Rover Discovery,2019,17201,Diesel,12.51,2179,187.7,58.91
5068,Mahindra XUV500 W8,2014,74345,Diesel,15.1,2179,140.0,8.0
5069,Volkswagen Polo 1.2,2015,58134,Petrol,16.47,1198,74.0,4.64
5070,Hyundai i10 Magna,2010,30566,Petrol,19.2,1197,80.0,3.32
5071,Hyundai i10 Magna,2012,55231,Petrol,20.36,1197,78.9,2.78
5072,Chevrolet Cruze LTZ,2016,67774,Diesel,14.81,1998,163.7,8.95
5073,Mercedes-Benz E-Class E,2013,50319,Petrol,12.0,1991,181.03,21.95
5074,Hyundai Sonata 2.4,2013,45000,Petrol,11.7,2359,134.0,7.9
5075,Mercedes-Benz New C-Class,2007,43627,Petrol,11.74,1796,186.0,29.0
5076,Volkswagen Polo Diesel,2013,45000,Diesel,22.07,1199,73.9,3.25
5077,Honda City i,2014,10500,Petrol,17.4,1497,117.3,5.9
5078,Maruti Vitara Brezza,2017,21789,Diesel,24.3,1248,88.5,9.88
5079,Hyundai Elite i20,2019,21134,Petrol,18.6,1197,81.86,8.78
5080,Tata New Safari,2011,90000,Diesel,13.93,2179,138.1,2.75
5081,Nissan Sunny 2011-2014,2014,51553,Diesel,21.64,1461,84.8,5.98
5082,BMW 3 Series,2011,31000,Petrol,10.9,2497,215.0,31.0
5083,Toyota Corolla 1.8,2011,67422,Petrol,14.53,1798,138.0,3.55
5084,Hyundai Verna 1.6,2015,60519,Diesel,22.32,1582,126.32,6.24
5085,Maruti Swift Dzire,2009,34000,Diesel,19.3,1248,73.9,2.19
5086,Maruti Dzire VDI,2013,68434,Diesel,28.4,1248,73.75,5.5
5087,Maruti Alto K10,2014,17000,Petrol,24.07,998,67.1,2.1
5088,Jaguar XJ 5.0,2011,43686,Petrol,10.5,5000,503.0,50.66
5089,Mercedes-Benz New C-Class,2012,22000,Diesel,14.84,2143,170.0,14.0
5090,Hyundai Verna CRDi,2013,79225,Diesel,22.0,1582,126.2,5.5
5091,Chevrolet Aveo 1.6,2007,63000,Petrol,14.2,1598,102.0,1.2
5092,Maruti Swift VXI,2014,61922,Petrol,20.4,1197,81.8,5.3
5093,Hyundai Verna 1.6,2015,85000,Diesel,23.9,1582,126.2,6.3
5094,Mercedes-Benz GLC 220d,2017,26192,Diesel,17.9,2143,168.0,40.47
5095,Toyota Fortuner 4x2,2013,65000,Diesel,13.0,2982,168.5,16.1
5096,Audi Q5 2008-2012,2014,44999,Diesel,12.8,1968,167.6,25.0
5097,BMW 3 Series,2008,81308,Diesel,13.2,1995,170.0,7.95
5098,Maruti Alto 800,2016,35000,Petrol,24.7,796,47.3,2.65
5099,Maruti Alto K10,2012,65349,Petrol,20.92,998,67.1,2.81
5100,Audi A4 1.8,2012,80000,Petrol,15.64,1798,167.62,17.5
5101,Maruti Swift VXi,2012,61000,Petrol,16.1,1197,85.0,3.3
5102,Maruti Wagon R,2019,31817,Petrol,22.5,998,67.04,5.34
5103,Skoda Rapid 1.5,2016,41000,Diesel,21.14,1498,103.52,8.5
5104,Honda Jazz S,2010,82606,Petrol,16.0,1198,90.0,2.69
5105,Mahindra XUV500 W10,2015,52000,Diesel,16.0,2179,140.0,11.5
5106,Maruti Ritz VXi,2011,50318,Petrol,18.5,1197,85.8,4.06
5107,Mercedes-Benz GLE 250d,2016,50000,Diesel,17.9,2143,201.15,49.0
5108,Skoda Rapid 1.6,2012,72000,Diesel,20.5,1598,103.5,4.6
5109,Hyundai Grand i10,2015,63776,Diesel,24.0,1120,70.0,3.96
5110,Hyundai Elite i20,2015,28133,Petrol,18.6,1197,81.86,5.6
5111,Tata Zest Quadrajet,2017,45000,Diesel,22.95,1248,74.0,3.75
5112,Hyundai i20 Magna,2015,55697,Diesel,22.54,1396,88.73,5.5
5113,Skoda Rapid 1.6,2012,62000,Diesel,20.5,1598,103.5,3.0
5114,Fiat Linea Emotion,2011,48000,Petrol,16.0,1368,90.0,3.0
5115,Maruti Swift VXI,2010,90246,Petrol,16.1,1298,88.2,2.95
5116,Tata Indica V2,2015,80500,Diesel,25.0,1396,69.0,2.45
5117,Mercedes-Benz New C-Class,2012,119000,Diesel,14.84,2143,170.0,13.99
5118,Mercedes-Benz GLE 350d,2016,28541,Diesel,11.57,2987,254.79,60.75
5119,Hyundai Santro Xing,2008,45500,Petrol,0.0,1086,74.0,1.17
5120,Honda City V,2012,41000,Petrol,16.8,1497,116.3,4.5
5121,Hyundai i20 Magna,2010,58000,Petrol,18.5,1197,80.0,2.5
5122,Toyota Fortuner 4x2,2015,99000,Diesel,13.0,2982,168.5,20.5
5123,Hyundai Grand i10,2014,31200,Petrol,18.9,1197,82.0,3.9
5124,Volkswagen Jetta 2007-2011,2009,85000,Diesel,15.0,1896,105.0,3.5
5125,Ford EcoSport 1.5,2016,60924,Petrol,15.63,1499,110.4,8.3
5126,Hyundai EON Magna,2012,45000,Petrol,21.1,814,55.2,2.5
5127,Nissan Micra XV,2011,44000,Petrol,19.15,1198,75.94,2.65
5128,Honda Jazz 1.2,2016,30534,Petrol,19.0,1199,88.7,7.42
5129,Volkswagen Polo 1.2,2016,46399,Petrol,16.47,1198,74.0,4.63
5130,Maruti Alto LXi,2008,42000,Petrol,19.7,796,46.3,1.09
5131,Hyundai Verna 1.6,2011,67000,Diesel,22.32,1582,126.32,3.8
5132,Mercedes-Benz E-Class 2009-2013,2013,58000,Diesel,10.0,2148,170.0,15.75
5133,Tata Zest Revotron,2015,27000,Petrol,17.57,1193,88.7,5.27
5134,Honda Brio S,2012,39566,Petrol,18.4,1198,86.8,2.75
5135,Honda Jazz VX,2016,14980,Diesel,27.3,1498,98.6,7.4
5136,Maruti Alto K10,2017,18491,Petrol,24.07,998,67.1,3.9
5137,Maruti Zen VXi,2000,90000,Petrol,17.3,993,60.0,0.7
5138,Hyundai i20 Sportz,2015,118211,Diesel,22.54,1396,88.73,5.9
5139,Maruti SX4 S,2016,63316,Diesel,22.7,1598,118.0,9.58
5140,Mercedes-Benz E-Class 2009-2013,2014,42000,Diesel,14.21,2143,203.0,24.95
5141,Chevrolet Enjoy Petrol,2015,25648,Petrol,13.7,1399,98.82,4.29
5142,Mercedes-Benz E-Class 2009-2013,2011,67612,Diesel,14.21,2143,203.0,11.5
5143,Mahindra XUV500 W4,2016,33000,Diesel,16.0,2179,140.0,9.65
5144,Hyundai i10 Sportz,2015,20000,Petrol,20.36,1197,78.9,3.75
5145,Hyundai Getz 1.3,2007,143000,Petrol,14.2,1341,82.9,1.1
5146,Audi Q7 3.0,2014,118218,Diesel,12.07,2967,241.4,31.41
5147,Mahindra Scorpio SLE,2012,99000,Diesel,12.05,2179,120.0,6.0
5148,Honda Jazz 1.2,2016,22700,Petrol,18.7,1199,88.7,5.55
5149,Tata Safari Storme,2017,28000,Diesel,14.0,2179,138.1,10.91
5150,Mahindra XUV500 W6,2014,62000,Diesel,15.1,2179,140.0,7.25
5151,Volkswagen Polo Diesel,2012,107023,Diesel,22.07,1199,73.9,3.9
5152,Maruti Swift Dzire,2012,71082,Diesel,19.3,1248,73.9,3.95
